status,dataset_id,name,short_description,primary_source_type,primary_source,primary_fingerprint,doi,pmid,manufacturer,product,release_date,tags,last_updated,notes,dataset_link,local_uid,lamin_link,uid,created_at,description
uploaded,ds_7de57a1e7277,FFPE Human Breast using the Entire Sample Area,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,7de57a1e7277,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,101tu,T487SAgKYyOrMyV60000,10xay,2025-05-12 22:43:17.417258+00:00,FFPE Human Breast using the Entire Sample Area (Replicate 2)
uploaded,ds_7de57a1e7277,FFPE Human Breast using the Entire Sample Area,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,7de57a1e7277,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,10xay,zajoOzpDkgbj7iQJ0000,101tu,2025-05-12 22:35:41.735190+00:00,FFPE Human Breast using the Entire Sample Area (Replicate 1)
uploaded,ds_7de57a1e7277,FFPE Human Breast using the Entire Sample Area,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,7de57a1e7277,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-using-the-entire-sample-area-1-standard,10xay,T487SAgKYyOrMyV60000,10xay,2025-05-12 22:43:17.417258+00:00,FFPE Human Breast using the Entire Sample Area (Replicate 2)
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10h3h,1lNcghy5uvSIIj1X0001,101x5,2025-05-13 11:51:03.364394+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10h3h,1lNcghy5uvSIIj1X0000,101x5,2025-05-12 22:49:08.234849+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10h3h,Uj7J4jjgzHw0lcm80001,10pf0,2025-05-13 11:54:55.669684+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10h3h,Uj7J4jjgzHw0lcm80000,10pf0,2025-05-12 22:52:11.061608+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,101x5,1lNcghy5uvSIIj1X0001,101x5,2025-05-13 11:51:03.364394+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,101x5,1lNcghy5uvSIIj1X0000,101x5,2025-05-12 22:49:08.234849+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,101x5,Uj7J4jjgzHw0lcm80001,10pf0,2025-05-13 11:54:55.669684+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,101x5,Uj7J4jjgzHw0lcm80000,10pf0,2025-05-12 22:52:11.061608+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10pf0,1lNcghy5uvSIIj1X0001,101x5,2025-05-13 11:51:03.364394+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10pf0,1lNcghy5uvSIIj1X0000,101x5,2025-05-12 22:49:08.234849+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 1, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10pf0,Uj7J4jjgzHw0lcm80001,10pf0,2025-05-13 11:54:55.669684+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
uploaded,ds_0b0cf2089f63,FFPE Human Breast with Custom Add-on Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,0b0cf2089f63,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-custom-add-on-panel-1-standard,10pf0,Uj7J4jjgzHw0lcm80000,10pf0,2025-05-12 22:52:11.061608+00:00,"Xenium FFPE Healthy Human Breast (Tissue sample 2, Custom Panel)"
downloaded,ds_7696adb244a7,FFPE Human Breast with Pre-designed Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,7696adb244a7,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,10w2u,,,,
downloaded,ds_7696adb244a7,FFPE Human Breast with Pre-designed Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,7696adb244a7,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,10dcv,,,,
downloaded,ds_7696adb244a7,FFPE Human Breast with Pre-designed Panel,In Situ Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,7696adb244a7,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/ffpe-human-breast-with-pre-designed-panel-1-standard,109zw,,,,
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,10kxi,XfxFFvRbWX0pkwxQ0000,10y80,2025-05-12 22:54:41.870227+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Full coronal section)
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,10kxi,ESKVT21S8DJa2Edm0000,104cz,2025-05-12 22:55:57.685599+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Tiny subset)
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,10y80,XfxFFvRbWX0pkwxQ0000,10y80,2025-05-12 22:54:41.870227+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Full coronal section)
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,10y80,ESKVT21S8DJa2Edm0000,104cz,2025-05-12 22:55:57.685599+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Tiny subset)
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,104cz,XfxFFvRbWX0pkwxQ0000,10y80,2025-05-12 22:54:41.870227+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Full coronal section)
uploaded,ds_cd5225e7840e,Fresh Frozen Mouse Brain for Xenium Explorer Demo,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,cd5225e7840e,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-mouse-brain-for-xenium-explorer-demo-1-standard,104cz,ESKVT21S8DJa2Edm0000,104cz,2025-05-12 22:55:57.685599+00:00,Fresh Frozen Mouse Brain for Xenium Explorer Demo (Tiny subset)
uploaded,ds_56e1b8860933,"Fresh Frozen Visium on CytAssist: Mouse Brain, Probe-Based Whole Transcriptome Profiling",Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard,56e1b8860933,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard,10ake,GraiUsNtsIm24sdk0000,10ake,2025-05-13 11:41:16.691931+00:00,"Fresh Frozen Visium on CytAssist: Mouse Brain, Probe-Based Whole Transcriptome Profiling"
uploaded,ds_c1014651d6ae,"Fresh Frozen Visium on CytAssist: Human Breast Cancer, Probe-Based Whole Transcriptome Profiling",Spatial Gene Expression v2 | Human | breast,url,https://10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-human-breast-cancer-probe-based-whole-transcriptome-profiling-2-standard,c1014651d6ae,,,10x Genomics,Spatial Gene Expression v2,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-human-breast-cancer-probe-based-whole-transcriptome-profiling-2-standard,100my,VIwqa2hdllRAj2fA0000,100my,2025-05-13 11:41:20.828889+00:00,"Fresh Frozen Visium on CytAssist: Human Breast Cancer, Probe-Based Whole Transcriptome Profiling"
downloaded,ds_6e80cbe0d4ff,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-visium-ff-1-standard,6e80cbe0d4ff,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-visium-ff-1-standard,107rk,,,,
downloaded,ds_6e80cbe0d4ff,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-visium-ff-1-standard,6e80cbe0d4ff,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-visium-ff-1-standard,10d9e,,,,
downloaded,ds_541ff1f0a3c1,"Mouse Embryo, 11 mm Capture Area (FFPE)",Spatial Gene Expression v2 | Mouse | embryo,url,https://10xgenomics.com/datasets/mouse-embryo-11-mm-capture-area-ffpe-2-standard,541ff1f0a3c1,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,embryo",2025-09-29,,https://10xgenomics.com/datasets/mouse-embryo-11-mm-capture-area-ffpe-2-standard,10e4x,,,,
uploaded,ds_71201113d27f,"Human Ovarian Cancer, 11 mm Capture Area (FFPE)",Spatial Gene Expression v2 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-11-mm-capture-area-ffpe-2-standard,71201113d27f,,,10x Genomics,Spatial Gene Expression v2,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-11-mm-capture-area-ffpe-2-standard,108rf,RyiHPLfrJHDVN5Fg0000,108rf,2025-05-13 11:41:44.120080+00:00,"Human Ovarian Cancer, 11 mm Capture Area (FFPE)"
downloaded,ds_d91af3426e90,Aggregate of Mouse Brain Sections: CytAssist for FFPE,Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-cytassist-for-ffpe-2-standard,d91af3426e90,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-cytassist-for-ffpe-2-standard,10jdw,,,,
downloaded,ds_c549ac387ca4,"Aggregate of Mouse Brain Sections: Visium Fresh Frozen, Whole Transcriptome",Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-visium-fresh-frozen-whole-transcriptome-1-standard,c549ac387ca4,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-visium-fresh-frozen-whole-transcriptome-1-standard,103da,,,,
downloaded,ds_a53ab9e3a310,Human Lung Cancer (FFPE),Spatial Gene Expression v2 | Human | lung,url,https://10xgenomics.com/datasets/human-lung-cancer-ffpe-2-standard,a53ab9e3a310,,,10x Genomics,Spatial Gene Expression v2,,"Human,lung",2025-09-29,,https://10xgenomics.com/datasets/human-lung-cancer-ffpe-2-standard,10sn3,,10sn3,,
uploaded,ds_44494be1188a,Mouse Brain Coronal Section 2 (FFPE),Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-coronal-section-2-ffpe-2-standard,44494be1188a,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-coronal-section-2-ffpe-2-standard,10834,30wUvvttsF8Ti2qh0000,10834,2025-05-13 11:41:00.910026+00:00,Mouse Brain Coronal (Section 2)
uploaded,ds_eacb90049236,Mouse Brain Coronal Section 1 (FFPE),Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-coronal-section-1-ffpe-2-standard,eacb90049236,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-coronal-section-1-ffpe-2-standard,10ndj,jlLXG6kzLHMZIbSP0000,10ndj,2025-05-13 11:41:39.609083+00:00,Mouse Brain Coronal (Section 1)
uploaded,ds_62242d8d1273,"Human Melanoma, IF Stained (FFPE)",Spatial Gene Expression v2 | Human | skin,url,https://10xgenomics.com/datasets/human-melanoma-if-stained-ffpe-2-standard,62242d8d1273,,,10x Genomics,Spatial Gene Expression v2,,"Human,skin",2025-09-29,,https://10xgenomics.com/datasets/human-melanoma-if-stained-ffpe-2-standard,10ieh,PxlBT4troVyklN6L0000,10ieh,2025-05-13 11:36:25.915787+00:00,"Human Melanoma, IF Stained (FFPE)"
downloaded,ds_63dc60c9323d,Adult Mouse Olfactory Bulb,Spatial Gene Expression v1.0 | Mouse | olfactory bulb,url,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,63dc60c9323d,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,olfactory bulb",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,10u6u,,10u6u,,
downloaded,ds_63dc60c9323d,Adult Mouse Olfactory Bulb,Spatial Gene Expression v1.0 | Mouse | olfactory bulb,url,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,63dc60c9323d,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,olfactory bulb",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,106v2,,10u6u,,
uploaded,ds_dfa7a8adbb47,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard,dfa7a8adbb47,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard,106ru,nxZuEPw9iGwaZXrQ0000,106ru,2025-05-13 11:44:55.772284+00:00,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)"
uploaded,ds_dfa7a8adbb47,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard,dfa7a8adbb47,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard,10thd,nxZuEPw9iGwaZXrQ0000,106ru,2025-05-13 11:44:55.772284+00:00,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)"
uploaded,ds_bb4358768d08,"Human Cerebellum: Targeted, Neuroscience Panel",Spatial Gene Expression v1.0 | Human | cerebellum,url,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,bb4358768d08,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,10etk,3JefpmoSOsXNEBGp0000,10wkh,2025-05-13 11:41:16.633022+00:00,Human Cerebellum: Targeted
uploaded,ds_bb4358768d08,"Human Cerebellum: Targeted, Neuroscience Panel",Spatial Gene Expression v1.0 | Human | cerebellum,url,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,bb4358768d08,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,10wkh,3JefpmoSOsXNEBGp0000,10wkh,2025-05-13 11:41:16.633022+00:00,Human Cerebellum: Targeted
downloaded,ds_93dc76aef798,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,93dc76aef798,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,105tt,,,,
downloaded,ds_93dc76aef798,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,93dc76aef798,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,104pe,,,,
downloaded,ds_93dc76aef798,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,93dc76aef798,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,10rx2,,,,
downloaded,ds_3d20f1645bf1,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,3d20f1645bf1,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,10nfy,,,,
downloaded,ds_3d20f1645bf1,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,3d20f1645bf1,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,10676,,,,
downloaded,ds_3d20f1645bf1,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,3d20f1645bf1,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,10z77,,,,
downloaded,ds_c6154b9fc0b9,"Human Breast Cancer: Visium Fresh Frozen, Whole Transcriptome",Spatial Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/human-breast-cancer-visium-fresh-frozen-whole-transcriptome-1-standard,c6154b9fc0b9,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/human-breast-cancer-visium-fresh-frozen-whole-transcriptome-1-standard,10k5p,,10k5p,,
downloaded,ds_6306a65c9bca,Mouse Brain Section (Coronal),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,6306a65c9bca,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,10zvc,,,,
downloaded,ds_6306a65c9bca,Mouse Brain Section (Coronal),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,6306a65c9bca,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,10m49,,,,
downloaded,ds_6306a65c9bca,Mouse Brain Section (Coronal),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,6306a65c9bca,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,10053,,,,
uploaded,ds_f31ca5b13b47,Human Ovarian Cancer (FFPE),Spatial Gene Expression v1.0 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-1-standard,f31ca5b13b47,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-1-standard,10vcj,BrM1QujlONrPlOfx0000,10vcj,2025-05-13 11:57:12.007109+00:00,Human Ovarian Cancer (FFPE)
uploaded,ds_3e1f231dc8dd,Human Cervical Cancer (FFPE),Spatial Gene Expression v1.0 | Human | cervix,url,https://10xgenomics.com/datasets/human-cervical-cancer-1-standard,3e1f231dc8dd,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,cervix",2025-09-29,,https://10xgenomics.com/datasets/human-cervical-cancer-1-standard,10hm6,qrhC6Ui3iYMWSvhi0000,10hm6,2025-05-13 11:41:58.010609+00:00,Human Cervical Cancer (FFPE)
